Age,Academic Performance (GPA),Study Hours Per Week,Social_Media_Usage_per_week,Sleep Duration (Hours per night),Physical Exercise (Hours per week),Family Support,Financial Stress,Peer Pressure,Relationship Stress,Counseling Attendance,Diet Quality,Cognitive Distortions,Family Mental Health History,Medical Condition,Substance Use,Gender_Female,Gender_Male,Gender_Other,Stress_Ratio,Stress Level Category
19,0,2,0,7,9,5,5,1,5,1,5,5,0,1,5,0,1,0,0.9999980000040001,Low
22,2,14,0,8,10,1,5,2,5,1,1,1,0,1,3,0,1,0,4.999950000499995,High
25,2,45,49,4,4,5,5,5,2,0,5,4,1,0,3,0,1,0,0.9999980000040001,Medium
29,3,31,49,8,2,4,2,1,4,0,2,3,1,0,2,0,0,0,0.49999875000312505,Medium
25,0,39,42,10,1,2,1,2,3,0,4,5,0,1,5,0,1,0,0.49999750001249993,High
26,0,36,21,5,4,1,4,2,2,1,1,3,1,1,5,0,0,1,3.9999600003999958,Medium
27,2,34,28,6,5,4,2,1,3,1,2,3,0,1,1,0,0,1,0.49999875000312505,Low
28,3,41,49,11,3,2,1,2,3,1,1,2,0,1,5,0,0,1,0.49999750001249993,Low
30,4,32,49,4,2,1,1,3,3,0,1,4,1,1,3,0,0,1,0.9999900000999989,Low
25,0,22,7,12,10,4,4,4,2,0,1,4,1,1,4,0,0,0,0.9999975000062501,Medium
20,1,28,7,12,2,2,3,4,1,1,3,4,1,0,1,0,0,0,1.4999925000374998,High
25,2,40,21,8,7,1,3,4,5,1,1,5,0,1,4,0,0,1,2.9999700002999967,Low
18,1,30,7,4,10,1,2,4,1,1,5,3,1,0,4,0,0,0,1.9999800001999979,High
25,4,12,49,6,1,5,2,5,3,0,5,1,0,1,2,0,0,0,0.39999920000160005,Low
22,1,73,56,4,5,1,4,3,3,1,2,2,1,1,1,0,0,1,3.9999600003999958,High
27,3,48,56,4,2,5,4,1,3,1,3,4,1,1,3,0,0,1,0.7999984000032001,High
24,1,47,0,4,5,4,5,4,5,0,3,2,0,1,5,0,0,0,1.2499968750078125,High
28,2,34,42,8,9,5,1,3,5,1,2,1,0,1,3,0,0,1,0.19999960000080003,Medium
22,2,16,42,10,2,4,2,1,1,1,1,4,0,0,4,0,0,1,0.49999875000312505,Medium
28,0,39,21,7,0,3,2,5,4,0,5,2,1,0,5,0,1,0,0.6666644444518518,High
29,4,46,21,7,0,1,5,4,5,1,1,4,0,1,3,0,0,0,4.999950000499995,Low
18,0,-8,0,7,7,5,3,4,1,0,4,3,0,1,1,0,0,0,0.5999988000024,Medium
27,4,43,49,12,3,5,4,5,1,0,2,1,0,1,5,0,0,0,0.7999984000032001,Low
19,2,8,35,8,2,3,5,4,1,1,4,3,0,0,1,0,0,0,1.6666611111296294,High
25,1,23,0,9,2,3,3,3,3,1,3,4,0,1,2,0,0,1,0.9999966666777778,High
28,4,29,56,5,3,2,2,3,4,1,3,2,0,0,1,1,0,0,0.9999950000249999,High
26,3,12,21,7,4,2,2,5,3,0,2,4,0,0,3,0,0,0,0.9999950000249999,Medium
24,2,12,56,5,10,5,3,4,5,0,4,5,0,1,3,0,0,0,0.5999988000024,Medium
25,3,29,14,10,10,4,4,5,3,0,2,4,1,1,4,0,0,1,0.9999975000062501,High
19,2,32,56,4,5,5,1,1,1,1,4,2,0,1,1,0,0,0,0.19999960000080003,High
22,1,12,49,5,2,4,3,5,1,1,4,4,0,0,4,0,1,0,0.7499981250046875,High
29,3,65,21,9,5,2,4,1,1,1,3,4,1,1,5,0,0,0,1.9999900000499997,High
20,2,42,42,12,2,1,2,3,4,1,3,5,0,0,3,0,0,1,1.9999800001999979,High
23,4,47,21,7,10,4,2,3,1,1,3,2,0,1,5,0,1,0,0.49999875000312505,Medium
25,1,36,0,6,7,4,5,4,1,0,5,1,1,0,2,0,0,0,1.2499968750078125,Low
18,0,42,35,11,0,2,5,3,2,1,5,2,0,0,3,0,0,1,2.4999875000625,High
25,1,34,28,5,4,2,4,2,4,0,4,2,1,1,3,0,0,0,1.9999900000499997,Low
26,1,39,21,9,10,4,1,4,2,1,2,3,0,0,1,1,0,0,0.24999937500156252,Medium
21,3,43,28,12,9,1,1,2,5,0,1,5,1,0,3,1,0,0,0.9999900000999989,Medium
23,0,45,49,9,7,2,1,2,2,0,1,2,0,1,2,1,0,0,0.49999750001249993,Low
26,0,46,49,4,0,5,4,2,5,0,2,3,1,1,3,0,0,1,0.7999984000032001,High
26,1,54,42,12,5,1,3,1,2,1,4,3,1,0,1,0,0,0,2.9999700002999967,Medium
22,2,25,28,8,7,1,4,1,5,0,3,2,1,0,4,0,0,1,3.9999600003999958,High
24,4,37,49,6,0,4,1,3,5,1,5,5,0,1,1,1,0,0,0.24999937500156252,High
26,4,41,0,5,1,1,1,3,5,0,4,1,1,0,4,1,0,0,0.9999900000999989,High
26,3,47,42,8,9,1,1,4,2,1,2,1,1,1,1,0,0,0,0.9999900000999989,Low
26,1,21,21,7,3,3,1,2,4,1,1,1,1,0,3,1,0,0,0.3333322222259259,High
29,2,13,0,9,9,3,5,3,3,1,1,1,0,1,3,0,0,1,1.6666611111296294,Low
25,2,34,42,9,0,1,3,5,5,0,5,4,0,0,4,0,0,1,2.9999700002999967,Medium
30,1,21,35,8,10,2,3,5,1,1,1,4,0,0,2,0,0,0,1.4999925000374998,High
28,3,47,56,6,10,2,2,1,2,0,2,1,1,1,3,0,0,1,0.9999950000249999,High
28,2,6,42,12,8,2,1,3,4,0,1,5,1,1,2,0,0,1,0.49999750001249993,Medium
20,2,37,56,10,4,5,2,2,1,1,4,4,1,1,2,0,0,0,0.39999920000160005,High
24,1,38,14,7,8,3,5,4,1,1,5,5,0,1,2,0,0,0,1.6666611111296294,High
25,2,32,42,4,8,4,5,2,4,1,1,2,0,0,3,0,0,1,1.2499968750078125,Medium
28,3,72,49,10,10,1,3,5,4,0,3,4,1,1,2,0,0,0,2.9999700002999967,Low
21,0,35,14,4,5,1,1,5,4,1,3,3,0,0,4,0,0,0,0.9999900000999989,Low
28,1,76,14,10,0,4,4,4,3,1,3,5,0,0,5,0,1,0,0.9999975000062501,High
18,2,24,28,7,4,2,2,2,4,1,1,1,0,1,1,0,0,1,0.9999950000249999,Medium
29,3,3,28,9,7,1,2,2,1,1,4,5,0,0,4,1,0,0,1.9999800001999979,Medium
26,3,-2,49,10,2,2,1,1,5,0,1,1,0,1,5,0,0,1,0.49999750001249993,Low
26,0,58,7,12,5,4,2,3,2,1,1,5,0,0,1,0,0,0,0.49999875000312505,Medium
27,2,38,49,4,7,2,3,3,4,1,5,1,1,0,3,0,0,1,1.4999925000374998,High
21,2,30,0,5,3,3,1,4,4,1,3,4,0,1,1,0,0,0,0.3333322222259259,High
19,2,26,21,11,0,5,2,1,2,0,2,1,0,0,2,0,0,0,0.39999920000160005,Low
24,1,10,21,8,1,5,2,3,3,1,3,2,0,1,1,0,1,0,0.39999920000160005,Low
27,3,-6,21,12,6,3,5,3,3,1,4,1,0,0,3,0,0,1,1.6666611111296294,Medium
20,3,33,0,6,4,4,2,3,5,0,5,4,1,0,5,0,0,0,0.49999875000312505,Low
19,1,29,7,6,0,4,5,4,5,0,5,4,0,1,4,0,0,0,1.2499968750078125,Medium
20,1,20,35,12,6,3,4,5,1,0,3,4,1,0,3,0,0,0,1.3333288889037036,Medium
27,4,39,7,10,4,3,1,2,3,0,4,4,0,0,5,1,0,0,0.3333322222259259,Medium
28,4,47,56,10,3,3,3,5,2,1,2,5,0,1,3,0,0,1,0.9999966666777778,Medium
24,2,-14,7,4,9,1,3,2,3,0,4,2,1,1,5,0,0,0,2.9999700002999967,Low
30,0,59,42,6,8,5,1,1,4,1,3,1,1,0,1,0,0,0,0.19999960000080003,High
28,3,25,28,6,5,4,3,4,4,1,3,2,0,1,1,1,0,0,0.7499981250046875,Medium
18,4,13,14,5,10,4,4,2,4,1,5,4,0,0,3,0,0,0,0.9999975000062501,High
28,4,-15,0,11,9,1,2,2,3,0,5,4,0,1,3,1,0,0,1.9999800001999979,Medium
22,4,14,14,11,5,3,3,4,1,0,4,5,0,0,4,0,0,1,0.9999966666777778,Medium
25,0,53,35,8,3,5,1,1,3,1,1,5,0,0,3,1,0,0,0.19999960000080003,Low
30,1,17,49,5,3,1,5,1,3,1,5,1,0,0,2,0,1,0,4.999950000499995,Medium
23,2,41,42,8,10,2,1,1,4,1,5,4,1,0,1,1,0,0,0.49999750001249993,High
29,4,52,7,11,5,1,5,2,4,1,4,2,0,1,2,0,0,0,4.999950000499995,Medium
27,0,15,49,4,1,1,4,1,1,0,5,3,0,1,4,0,1,0,3.9999600003999958,Low
23,3,2,56,10,5,1,1,3,5,1,3,2,0,0,1,1,0,0,0.9999900000999989,Medium
29,3,40,42,11,2,3,1,2,1,1,2,3,1,1,2,0,0,0,0.3333322222259259,High
25,2,28,56,7,2,2,3,3,4,0,2,3,1,1,2,0,0,0,1.4999925000374998,High
19,2,47,28,4,5,5,2,4,1,0,1,3,0,0,1,0,0,1,0.39999920000160005,Medium
28,0,47,56,9,0,5,2,1,1,1,1,1,1,0,1,0,0,0,0.39999920000160005,High
27,3,49,21,4,3,1,5,4,1,0,4,3,1,1,5,0,0,1,4.999950000499995,Low
30,1,2,42,9,1,3,3,4,1,1,5,1,1,0,4,0,0,1,0.9999966666777778,Low
28,4,18,28,7,7,4,5,3,3,1,5,5,0,0,2,0,0,1,1.2499968750078125,High
23,1,23,49,4,10,4,3,3,4,1,2,1,0,0,5,0,0,1,0.7499981250046875,Low
19,4,-10,7,9,4,1,5,2,5,1,2,5,0,1,3,0,0,0,4.999950000499995,Low
20,2,33,56,12,3,3,3,5,3,0,2,3,1,1,3,0,0,0,0.9999966666777778,High
20,2,30,35,5,1,5,5,4,1,1,3,5,0,1,1,0,0,0,0.9999980000040001,Medium
21,3,15,28,5,1,4,4,5,5,1,2,2,1,0,5,0,1,0,0.9999975000062501,Medium
27,3,36,28,11,6,1,4,3,2,1,4,3,0,0,3,0,0,1,3.9999600003999958,Medium
18,4,51,7,8,5,1,3,5,3,0,5,4,1,1,4,0,0,0,2.9999700002999967,Medium
20,1,51,56,7,8,2,5,5,1,0,2,4,0,0,3,0,0,0,2.4999875000625,High
24,0,11,28,5,4,1,4,3,4,0,1,1,0,1,3,1,0,0,3.9999600003999958,Low
18,3,22,35,11,3,4,2,3,5,0,3,5,0,1,5,0,0,0,0.49999875000312505,Medium
23,2,31,35,5,10,2,5,5,1,1,5,5,0,0,3,0,0,1,2.4999875000625,Low
19,2,10,0,10,5,5,5,4,1,1,3,4,1,0,1,0,0,1,0.9999980000040001,High
25,0,47,28,8,1,2,3,3,4,1,4,2,0,1,2,0,0,1,1.4999925000374998,Low
21,3,17,56,7,9,2,3,1,3,1,4,1,0,1,2,0,0,0,1.4999925000374998,Low
23,3,51,49,8,1,1,1,1,3,1,5,1,1,1,2,0,0,0,0.9999900000999989,Medium
20,3,13,42,9,0,2,1,1,3,1,4,2,1,1,5,0,0,1,0.49999750001249993,Medium
23,1,2,42,5,1,2,3,5,2,1,2,5,0,0,1,0,0,1,1.4999925000374998,High
30,4,30,49,10,10,2,2,4,3,0,1,5,0,1,5,0,0,1,0.9999950000249999,Low
22,2,-1,35,8,0,4,5,4,2,0,1,1,1,1,5,0,0,0,1.2499968750078125,High
29,0,27,21,11,2,2,5,3,3,0,3,2,0,1,2,0,0,0,2.4999875000625,High
19,3,27,49,9,4,4,2,1,5,1,3,1,1,0,4,0,1,0,0.49999875000312505,High
23,3,27,35,5,9,3,4,5,5,1,5,3,1,1,4,1,0,0,1.3333288889037036,Medium
23,2,25,0,12,0,1,3,1,5,0,1,3,1,0,1,0,1,0,2.9999700002999967,High
18,1,56,42,5,5,5,3,4,2,0,2,1,1,1,1,0,0,0,0.5999988000024,High
27,2,45,28,9,0,2,4,2,1,0,2,4,1,0,2,0,1,0,1.9999900000499997,Medium
29,2,23,14,12,10,4,5,4,3,1,5,5,0,0,3,0,1,0,1.2499968750078125,Medium
28,2,-9,0,4,8,2,1,1,3,1,1,1,0,1,2,0,0,0,0.49999750001249993,Low
18,4,46,42,11,6,1,5,2,3,0,4,1,1,0,5,0,1,0,4.999950000499995,Medium
27,4,52,7,12,8,2,5,3,3,0,1,3,0,0,2,1,0,0,2.4999875000625,Medium
30,1,48,21,4,10,4,1,3,2,0,5,3,0,1,3,0,0,1,0.24999937500156252,High
20,0,47,7,7,7,4,4,4,4,0,5,2,0,1,5,0,0,0,0.9999975000062501,Low
22,1,33,56,7,1,1,5,2,5,1,1,1,1,0,3,0,0,0,4.999950000499995,Medium
26,2,6,21,10,5,5,5,5,3,1,3,1,0,0,4,0,0,1,0.9999980000040001,Low
30,4,50,42,9,7,1,4,3,3,0,5,2,0,1,5,0,0,0,3.9999600003999958,Medium
30,0,47,35,4,10,4,5,1,4,1,5,1,0,0,4,0,0,1,1.2499968750078125,High
28,3,61,56,8,0,2,1,2,1,1,3,5,1,0,1,0,0,0,0.49999750001249993,High
25,3,3,56,7,6,2,1,1,4,0,5,4,0,0,2,0,1,0,0.49999750001249993,High
23,0,55,21,5,5,2,3,1,2,0,1,3,1,1,5,0,0,1,1.4999925000374998,High
27,4,41,35,5,8,4,2,4,5,1,3,5,0,1,5,0,0,0,0.49999875000312505,Medium
23,0,-1,21,4,9,5,4,2,2,0,4,4,0,1,4,0,0,1,0.7999984000032001,Medium
27,0,12,7,5,6,2,2,4,5,0,3,1,0,1,3,0,0,1,0.9999950000249999,High
24,0,45,56,4,0,1,2,5,3,1,5,4,0,0,3,0,0,0,1.9999800001999979,Low
24,1,46,21,10,1,2,5,1,3,0,5,4,1,1,2,0,0,1,2.4999875000625,Low
19,0,30,35,5,10,5,3,1,4,0,2,4,0,1,2,1,0,0,0.5999988000024,Low
21,4,3,42,10,9,3,4,4,4,0,2,2,0,0,2,0,1,0,1.3333288889037036,Low
21,1,13,42,8,5,1,3,2,4,1,3,5,1,0,5,0,1,0,2.9999700002999967,Medium
28,1,34,28,11,8,2,2,1,3,1,5,5,1,0,3,0,0,1,0.9999950000249999,Medium
29,0,19,28,8,6,3,4,4,4,1,1,1,0,0,2,0,0,1,1.3333288889037036,Low
24,2,47,42,7,3,4,4,2,1,1,1,3,1,1,1,1,0,0,0.9999975000062501,High
28,2,25,35,6,0,5,4,4,2,0,5,4,1,1,3,0,1,0,0.7999984000032001,Medium
19,1,47,21,8,9,1,4,3,5,0,4,5,0,0,5,0,0,1,3.9999600003999958,Low
28,2,28,21,4,5,3,2,2,3,0,2,4,0,0,3,0,0,1,0.6666644444518518,Medium
18,2,34,56,8,7,5,2,5,2,1,3,5,0,1,1,0,1,0,0.39999920000160005,High
28,0,27,42,8,5,4,5,1,2,0,2,3,1,0,3,0,0,1,1.2499968750078125,High
18,4,38,28,4,1,3,3,3,4,1,3,4,1,0,3,0,1,0,0.9999966666777778,High
19,3,16,7,9,0,5,5,1,4,0,3,2,1,1,2,0,0,0,0.9999980000040001,Low
22,0,3,0,7,3,4,3,4,1,0,4,2,0,0,5,1,0,0,0.7499981250046875,Low
29,4,33,56,12,2,1,3,3,3,1,5,2,1,0,3,0,0,0,2.9999700002999967,Low
22,4,23,56,9,4,2,5,4,4,1,5,1,1,0,5,0,0,0,2.4999875000625,High
26,1,36,7,7,0,4,3,2,4,1,2,1,0,1,5,1,0,0,0.7499981250046875,High
18,0,32,56,10,7,5,4,3,2,1,4,2,0,0,2,0,0,0,0.7999984000032001,Medium
18,2,14,0,9,9,3,2,3,2,1,5,1,0,1,1,0,0,1,0.6666644444518518,High
24,3,65,35,8,3,3,5,1,5,1,5,5,0,1,3,1,0,0,1.6666611111296294,High
26,3,54,35,11,7,5,3,2,3,0,4,1,0,0,2,0,1,0,0.5999988000024,High
20,0,45,35,11,8,5,2,1,1,0,1,5,0,1,2,0,0,1,0.39999920000160005,High
24,0,16,7,11,6,3,4,4,4,1,4,4,0,1,3,0,0,1,1.3333288889037036,Medium
30,2,21,56,11,4,3,3,3,2,0,5,5,0,1,3,1,0,0,0.9999966666777778,High
27,4,49,35,12,4,5,5,4,5,0,2,5,0,1,3,0,0,0,0.9999980000040001,Medium
21,3,22,28,8,1,3,2,4,3,1,5,1,1,1,5,0,0,1,0.6666644444518518,High
18,2,1,21,11,9,2,4,1,2,1,2,3,1,1,2,1,0,0,1.9999900000499997,Low
19,3,17,49,9,9,2,1,3,4,1,3,5,0,1,4,1,0,0,0.49999750001249993,Medium
22,1,32,7,5,2,4,3,5,4,1,5,5,1,1,2,0,0,0,0.7499981250046875,Low
18,3,37,21,8,0,5,5,1,3,1,2,5,0,1,2,0,0,0,0.9999980000040001,Medium
27,0,27,14,7,5,5,3,5,3,0,5,5,1,0,1,0,0,0,0.5999988000024,Low
18,2,41,0,11,7,1,2,2,3,0,3,5,1,0,2,0,0,0,1.9999800001999979,Medium
22,2,0,14,6,3,2,5,3,3,0,4,5,1,1,1,0,0,1,2.4999875000625,Medium
28,4,13,21,7,7,5,4,4,3,0,4,5,1,1,3,0,0,0,0.7999984000032001,High
26,2,38,49,8,2,1,2,5,1,0,3,3,0,1,4,0,0,1,1.9999800001999979,Low
20,1,-16,28,7,2,1,3,3,3,0,3,5,1,0,2,1,0,0,2.9999700002999967,High
23,0,1,21,7,3,3,5,1,4,0,2,2,1,0,3,1,0,0,1.6666611111296294,High
26,2,7,0,6,4,1,4,5,1,1,5,2,1,1,3,0,0,0,3.9999600003999958,High
19,2,0,7,7,0,5,4,1,1,0,3,4,1,0,1,0,0,0,0.7999984000032001,Medium
25,0,25,42,11,2,1,3,3,1,0,5,3,0,0,3,0,0,1,2.9999700002999967,High
27,4,16,0,12,2,5,5,5,3,1,1,4,1,1,4,0,0,1,0.9999980000040001,High
30,4,57,28,9,8,1,2,1,4,1,2,5,0,1,3,1,0,0,1.9999800001999979,Medium
24,1,-2,14,12,0,1,1,3,5,0,3,5,0,1,1,0,1,0,0.9999900000999989,Low
26,3,46,0,9,10,5,1,1,4,1,5,4,1,0,5,0,0,0,0.19999960000080003,Low
26,4,34,14,5,4,1,3,4,2,0,5,3,0,1,4,0,0,0,2.9999700002999967,Medium
20,3,23,21,11,8,3,5,4,4,0,3,2,0,1,3,0,0,0,1.6666611111296294,Medium
20,1,5,0,8,1,3,3,5,2,0,3,2,1,0,2,0,0,1,0.9999966666777778,Low
20,0,12,35,12,1,2,4,4,2,1,5,3,1,0,3,1,0,0,1.9999900000499997,Medium
29,2,7,7,11,1,3,1,4,4,1,4,3,0,0,4,1,0,0,0.3333322222259259,High
30,1,29,42,7,2,3,5,2,2,1,5,1,0,1,4,0,0,1,1.6666611111296294,Low
19,1,18,56,7,5,3,2,4,1,0,5,1,0,0,4,0,0,0,0.6666644444518518,High
25,3,57,28,9,0,2,3,5,5,1,2,3,1,1,4,0,0,0,1.4999925000374998,Low
22,0,34,42,7,9,2,5,4,2,1,1,1,0,1,2,0,0,1,2.4999875000625,Medium
25,2,14,35,9,3,1,5,5,4,1,3,5,1,0,5,0,0,0,4.999950000499995,Medium
28,1,30,14,4,5,1,5,1,2,0,4,3,1,1,3,0,0,1,4.999950000499995,High
28,0,35,14,11,1,2,2,3,1,1,5,3,1,1,1,0,0,1,0.9999950000249999,High
19,4,24,56,8,3,2,1,2,4,1,3,5,0,1,2,0,0,0,0.49999750001249993,Low
28,2,21,49,9,5,3,1,2,1,0,2,2,0,0,1,0,1,0,0.3333322222259259,Medium
19,2,18,21,6,6,4,5,4,3,0,3,1,0,1,3,0,0,1,1.2499968750078125,Low
24,0,16,49,6,10,3,4,5,5,1,1,5,0,1,5,0,0,0,1.3333288889037036,Low
27,1,43,7,6,4,5,5,4,1,0,3,1,1,1,4,0,0,0,0.9999980000040001,High
29,2,53,21,11,0,3,4,2,5,0,1,1,1,1,4,1,0,0,1.3333288889037036,High
25,1,51,14,7,6,5,2,2,1,1,5,3,1,0,4,1,0,0,0.39999920000160005,High
22,3,27,28,10,10,3,5,1,2,1,5,3,1,0,5,0,0,1,1.6666611111296294,Low
23,3,17,56,5,5,4,1,2,5,1,2,2,1,1,1,1,0,0,0.24999937500156252,High
26,2,-2,28,6,9,3,4,1,3,1,3,4,0,1,3,0,0,0,1.3333288889037036,High
25,4,4,7,8,3,4,3,4,3,1,4,1,0,1,5,0,0,1,0.7499981250046875,High
29,3,24,7,9,1,1,4,5,3,0,2,4,0,0,3,0,0,1,3.9999600003999958,Low
25,3,26,28,8,5,2,1,4,5,0,4,5,1,1,1,0,0,1,0.49999750001249993,Low
23,1,18,14,12,10,5,5,5,3,0,2,5,0,1,5,0,0,0,0.9999980000040001,Low
23,2,51,0,5,0,3,4,1,2,0,3,5,1,1,3,0,0,0,1.3333288889037036,Medium
28,1,34,35,9,9,5,3,5,3,0,5,5,1,0,2,0,0,1,0.5999988000024,High
23,1,33,56,12,0,1,3,5,1,0,2,5,1,0,2,0,1,0,2.9999700002999967,Medium
23,4,37,28,11,1,2,4,1,5,1,5,1,1,1,3,0,0,0,1.9999900000499997,Medium
23,3,29,28,11,5,5,3,3,1,0,3,1,1,0,2,0,0,1,0.5999988000024,High
26,2,24,28,6,1,5,1,4,3,0,1,1,1,0,2,0,0,0,0.19999960000080003,Medium
22,0,30,42,7,8,3,4,4,1,0,4,5,0,0,4,0,0,0,1.3333288889037036,High
22,0,-7,0,11,3,4,4,5,3,1,2,4,1,0,2,0,0,1,0.9999975000062501,Medium
23,3,5,35,9,7,1,3,4,2,1,5,4,1,0,5,0,0,1,2.9999700002999967,High
21,4,23,56,9,7,5,2,4,5,1,3,3,1,1,3,0,0,1,0.39999920000160005,High
23,2,64,28,12,2,5,5,5,5,1,2,1,0,1,2,0,0,0,0.9999980000040001,Low
30,1,36,0,10,10,5,4,5,3,1,4,1,0,0,1,0,1,0,0.7999984000032001,Low
21,2,38,42,10,1,5,4,3,3,0,4,2,0,0,5,0,0,1,0.7999984000032001,High
23,4,21,49,4,2,1,3,1,1,1,2,5,0,1,2,1,0,0,2.9999700002999967,Low
24,0,39,14,5,2,2,1,3,4,1,3,1,0,0,3,0,0,1,0.49999750001249993,Low
23,2,20,14,12,0,1,2,1,4,0,1,1,0,1,4,0,0,1,1.9999800001999979,Medium
30,1,20,7,8,8,5,4,5,2,0,5,4,0,0,5,0,0,1,0.7999984000032001,Low
19,3,30,42,7,6,5,2,4,5,0,4,5,1,0,4,0,0,1,0.39999920000160005,Medium
19,4,29,35,6,10,4,2,4,5,0,4,5,1,0,5,0,0,1,0.49999875000312505,Medium
23,4,-1,0,12,5,2,2,3,3,1,1,2,1,0,5,0,0,0,0.9999950000249999,High
28,0,2,7,4,7,1,3,2,4,1,3,3,1,1,4,0,0,1,2.9999700002999967,High
25,3,58,7,7,5,1,4,5,1,0,4,5,0,1,4,0,0,1,3.9999600003999958,Low
29,0,15,49,7,6,5,5,4,1,0,4,4,1,0,2,0,0,1,0.9999980000040001,Medium
18,3,15,28,10,5,4,3,3,4,0,5,1,1,0,5,0,1,0,0.7499981250046875,Medium
23,0,42,0,4,6,3,4,1,1,0,3,1,0,0,4,0,0,0,1.3333288889037036,Low
26,3,51,42,12,3,5,3,2,5,1,1,5,0,1,5,0,0,0,0.5999988000024,High
18,1,18,56,10,5,4,1,3,4,1,5,3,1,1,1,1,0,0,0.24999937500156252,High
26,1,34,35,6,8,1,2,4,1,0,3,2,0,1,3,0,0,0,1.9999800001999979,Medium
29,1,17,7,8,4,5,3,4,5,0,5,2,0,0,2,0,0,0,0.5999988000024,Low
22,2,43,49,4,8,1,5,2,4,0,3,3,0,0,5,0,0,1,4.999950000499995,High
24,0,24,56,12,9,4,3,5,3,1,1,1,1,0,5,0,0,0,0.7499981250046875,High
23,4,22,42,8,1,4,3,3,2,1,3,2,0,0,5,0,1,0,0.7499981250046875,Medium
22,2,5,21,7,10,2,4,2,4,0,4,3,1,0,4,0,1,0,1.9999900000499997,High
21,2,44,35,12,10,3,2,2,3,1,4,4,0,0,4,1,0,0,0.6666644444518518,Low
30,0,41,28,7,2,3,2,2,2,1,1,5,0,1,2,1,0,0,0.6666644444518518,Medium
28,1,27,14,6,5,5,3,4,4,1,4,4,1,1,4,0,0,1,0.5999988000024,High
24,2,29,49,4,0,2,4,1,2,0,5,5,1,0,1,0,0,1,1.9999900000499997,Medium
26,4,31,28,6,10,3,5,4,3,1,2,2,0,0,3,0,0,1,1.6666611111296294,High
27,1,49,7,7,9,5,4,2,3,1,4,2,1,0,4,0,0,0,0.7999984000032001,Medium
24,2,28,7,8,3,1,5,1,5,0,5,1,0,0,3,0,0,0,4.999950000499995,Low
20,0,30,7,7,7,5,4,4,4,1,3,4,1,0,1,1,0,0,0.7999984000032001,Medium
26,3,23,42,12,8,3,4,3,3,0,2,2,0,1,3,0,0,0,1.3333288889037036,Medium
30,4,38,21,4,9,1,5,5,3,0,4,4,0,1,4,0,0,1,4.999950000499995,Low
23,1,32,49,8,1,4,4,3,1,1,5,1,1,1,1,0,0,0,0.9999975000062501,Medium
24,4,2,49,12,10,4,4,3,1,1,2,1,0,1,4,0,0,1,0.9999975000062501,Medium
25,2,28,56,9,6,1,3,5,2,1,5,2,1,1,5,1,0,0,2.9999700002999967,High
25,3,33,21,11,5,3,3,1,4,1,5,4,1,0,3,0,1,0,0.9999966666777778,High
19,4,20,28,5,0,5,3,4,1,0,1,5,0,0,3,0,1,0,0.5999988000024,High
29,0,60,7,10,3,2,4,4,1,1,3,2,0,0,3,0,0,0,1.9999900000499997,Medium
30,0,29,0,5,2,4,1,2,3,0,2,2,0,1,2,0,0,0,0.24999937500156252,Medium
22,0,29,49,12,10,2,5,2,1,1,3,4,0,1,4,0,0,1,2.4999875000625,Medium
20,3,19,14,10,2,1,2,1,1,0,5,4,0,0,1,0,0,1,1.9999800001999979,Low
28,2,23,35,8,0,2,3,5,1,0,1,4,1,0,1,0,0,1,1.4999925000374998,Low
20,3,-3,56,10,5,1,3,2,3,1,3,1,0,0,4,0,0,1,2.9999700002999967,Low
19,0,7,42,8,8,3,1,4,3,0,1,1,0,0,4,0,0,0,0.3333322222259259,High
18,4,61,21,10,5,4,5,1,3,1,2,1,0,1,2,0,0,0,1.2499968750078125,Medium
27,0,32,14,9,1,3,3,5,1,0,1,2,0,0,5,0,0,0,0.9999966666777778,Medium
21,2,15,49,5,6,4,5,2,1,0,1,5,1,1,5,0,1,0,1.2499968750078125,High
21,1,12,56,11,9,4,3,5,5,0,4,1,0,1,5,0,0,0,0.7499981250046875,Low
25,3,26,42,6,10,1,2,5,2,0,2,2,0,1,4,0,1,0,1.9999800001999979,High
29,3,26,49,12,0,1,3,1,3,1,5,4,0,0,3,1,0,0,2.9999700002999967,High
29,3,40,42,9,8,3,2,5,1,0,4,3,0,0,3,1,0,0,0.6666644444518518,High
22,1,12,28,12,1,4,1,3,5,0,3,5,1,1,5,0,0,0,0.24999937500156252,Medium
29,3,46,0,10,4,1,5,1,5,0,5,5,0,1,2,0,0,1,4.999950000499995,Low
27,2,34,7,8,0,2,2,3,2,1,5,3,0,1,4,0,0,0,0.9999950000249999,Low
21,0,21,28,8,7,4,1,4,5,0,1,4,1,0,4,0,1,0,0.24999937500156252,High
25,0,70,7,4,1,4,3,1,2,0,4,3,1,1,3,0,0,0,0.7499981250046875,Medium
30,2,43,28,9,4,5,1,4,2,0,2,4,0,1,2,0,0,1,0.19999960000080003,Low
19,3,18,21,7,7,4,2,4,4,1,2,1,1,0,4,1,0,0,0.49999875000312505,Low
28,4,43,14,5,5,3,5,4,4,0,3,2,1,0,5,1,0,0,1.6666611111296294,High
26,1,54,28,7,6,2,2,3,3,1,1,1,1,0,3,0,0,1,0.9999950000249999,Low
24,4,56,21,10,2,3,1,2,2,0,3,2,0,1,4,0,0,1,0.3333322222259259,High
18,1,32,7,12,2,1,2,2,2,1,1,1,0,1,1,0,0,0,1.9999800001999979,High
